X,Y,osm_id,building,addr:housenumber,name,operator,man_made,power,building:levels,roof:shape,roof:levels,addr:street,wall,addr:postcode,addr:country,addr:city,substation,voltage,street_cabinet
1.56389087897536,43.491115515684,117955069,yes,,,,,,,,,,,,,,,,
1.56409961963924,43.4912917462857,117955131,yes,,,,,,,,,,no,,,,,,
1.56434890937258,43.4913992615976,117955257,yes,,,,,,,,,,,,,,,,
1.56441859717933,43.4913764987276,117955370,yes,,,,,,,,,,no,,,,,,
1.5648618,43.4913416,117955059,yes,,,,,,,,,,,,,,,,
1.56543508216178,43.4908118949956,117955366,yes,,,,,,,,,,,,,,,,
1.56490148268055,43.4911788993114,117955064,yes,,,,,,,,,,,,,,,,
1.56508909938901,43.4912645136812,117955263,yes,,,,,,,,,,,,,,,,
1.56461355511834,43.491721657818,117955118,yes,,,,,,,,,,,,,,,,
1.56455034604385,43.4914899994274,117955288,yes,,,,,,,,,,,,,,,,
1.5642189831125,43.4922143068106,117955228,yes,,,,,,,,,,,,,,,,
1.56680169791514,43.4895159994009,117955157,yes,,,,,,,,,,no,,,,,,
1.56683458528675,43.4895704854356,117955229,yes,,,,,,,,,,,,,,,,
1.56686174249638,43.4896014949637,117955192,yes,,,,,,,,,,no,,,,,,
1.56581709369427,43.4902051019674,117955068,yes,,,,,,,,,,,,,,,,
1.56605126823584,43.490407402023,117955078,yes,,,,,,,,,,no,,,,,,
1.5661305,43.4903544,117955096,yes,,,,,,,,,,no,,,,,,
1.56577744388703,43.4906388343329,117955116,yes,,,,,,,,,,,,,,,,
1.56614920845773,43.4904146724331,117955155,yes,,,,,,,,,,,,,,,,
1.56616527796062,43.4904669729531,117955084,yes,,,,,,,,,,no,,,,,,
1.5668686590392,43.4901745004203,117955087,yes,,,,,,,,,,,,,,,,
1.56688470764664,43.4903121780289,117955221,yes,,,,,,,,,,,,,,,,
1.5665666882039,43.4904803352561,117955103,yes,,,,,,,,,,,,,,,,
1.56706620017535,43.4894084822924,117955189,yes,,,,,,,,,,no,,,,,,
1.56708338563909,43.4894450471129,117955273,yes,,,,,,,,,,,,,,,,
1.56720533724741,43.4894600144417,117955114,yes,,,,,,,,,,no,,,,,,
1.56704904806834,43.4898409442969,117955227,yes,,,,,,,,,,no,,,,,,
1.56709977725527,43.48984647721,117955307,yes,,,,,,,,,,,,,,,,
1.56742895503179,43.4897979714751,117955146,yes,,,,,,,,,,,,,,,,
1.56804259267258,43.4896927925499,117955177,yes,,,,,,,,,,,,,,,,
1.56824248173742,43.489669898595,117955327,yes,,,,,,,,,,,,,,,,
1.56781739999642,43.4898763735329,117955202,yes,,,,,,,,,,no,,,,,,
1.56786503336506,43.4899374020635,117955188,yes,,,,,,,,,,,,,,,,
1.5680068653434,43.4898510512169,117955284,yes,,,,,,,,,,,,,,,,
1.56815248915924,43.4897597320503,117955303,yes,,,,,,,,,,,,,,,,
1.56826344753321,43.489767814672,117955100,yes,,,,,,,,,,,,,,,,
1.56713512222703,43.4901369950687,117955097,yes,,,,,,,,,,no,,,,,,
1.56719272399004,43.4901408144466,117955162,yes,,,,,,,,,,,,,,,,
1.56782945992555,43.4902259985054,117955148,yes,,,,,,,,,,,,,,,,
1.5681215,43.4902145,117955255,yes,,,,,,,,,,no,,,,,,
1.56803457934827,43.4902560032845,117955316,yes,,,,,,,,,,no,,,,,,
1.56810846375939,43.4902685603393,117955072,yes,,,,,,,,,,,,,,,,
1.5677245,43.4905295,117955245,yes,,,,,,,,,,no,,,,,,
1.56773578288263,43.490596130982,117955214,yes,,,,,,,,,,,,,,,,
1.56804294716936,43.490902006858,117955112,yes,,,,,,,,,,,,,,,,
1.56896678870879,43.4899203085282,117808559,yes,,,,,,,,,,no,,,,,,
1.56957363427986,43.4895334973536,117808526,yes,,,,,,,,,,,,,,,,
1.56914148443294,43.4897733002428,117808527,yes,,,,,,,,,,,,,,,,
1.56848111559503,43.4907480142201,117955206,yes,,,,,,,,,,,,,,,,
1.56942745695735,43.490193054255,117808579,yes,,,,,,,,,,no,,,,,,
1.56945415504784,43.4901861386407,117808558,yes,,,,,,,,,,no,,,,,,
1.56958084196271,43.4901405992413,117808515,yes,,,,,,,,,,,,,,,,
1.56990626439044,43.4894241688789,117808580,yes,,,,,,,,,,,,,,,,
1.56982449614084,43.4895700873436,117808533,yes,,,,,,,,,,,,,,,,
1.56981767145837,43.4896100982437,117808573,yes,,,,,,,,,,,,,,,,
1.56980956717329,43.4897096086648,117808554,yes,,,,,,,,,,,,,,,,
1.5698450623719,43.4895981709252,117808548,yes,,,,,,,,,,,,,,,,
1.56984570813206,43.4896333834735,117808504,yes,,,,,,,,,,,,,,,,
1.56998935815038,43.4897856068789,117808514,yes,,,,,,,,,,no,,,,,,
1.56998676703354,43.4898435955748,117808521,yes,,,,,,,,,,no,,,,,,
1.57007564543059,43.489783380326,117808491,yes,,,,,,,,,,,,,,,,
1.57017967089043,43.4899599941839,117808567,yes,,,,,,,,,,,,,,,,
1.57050154076712,43.4894949795482,117808568,yes,,,,,,,,,,,,,,,,
1.57088641204942,43.4897101477057,744137730,house,,,,,,1,,,,,,,,,,
1.57073807729311,43.4897703017788,744137729,house,,,,,,1,,,,,,,,,,
1.57012183281892,43.4901569032713,117808534,yes,,,,,,,,,,,,,,,,
1.57028154764956,43.4901964115325,117808541,yes,,,,,,,,,,no,,,,,,
1.5702722616031,43.4902468994621,117808574,yes,,,,,,,,,,no,,,,,,
1.5703159985084,43.4903009076748,117808490,yes,,,,,,,,,,,,,,,,
1.56973932154361,43.4905041013563,117808519,yes,,,,,,,,,,no,,,,,,
1.56974152793531,43.4905630929991,117808496,yes,,,,,,,,,,,,,,,,
1.56998123038601,43.490526998129,117808552,yes,,,,,,,,,,,,,,,,
1.56977233475523,43.49071086241,117808576,yes,,,,,,,,,,,,,,,,
1.56980032566906,43.490664787707,117808497,yes,,,,,,,,,,no,,,,,,
1.57025332621742,43.4904567475974,117808562,yes,,,,,,,,,,,,,,,,
1.57027816004026,43.4905311102416,117808486,yes,,,,,,,,,,,,,,,,
1.57036437990976,43.4901798846643,117808547,yes,,,,,,,,,,,,,,,,
1.5704125,43.4906931,117808538,yes,,,,,,,,,,no,,,,,,
1.57051277261159,43.4905766712226,117808571,yes,,,,,,,,,,,,,,,,
1.57081253639071,43.4907055834819,117808530,yes,,,,,,,,,,no,,,,,,
1.569375,43.490824,117808551,yes,,,,,,,,,,,,,,,,
1.56947842065595,43.4909667005628,117808577,yes,,,,,,,,,,,,,,,,
1.5695189,43.4909612,117808543,yes,,,,,,,,,,no,,,,,,
1.56927409981625,43.4912182284117,117955373,detached,9,,,,,1,many,2,Place Sol du Planties,,31450,,,,,
1.56967439301211,43.490769118856,117808563,yes,,,,,,,,,,,,,,,,
1.56971838190015,43.4907603119133,117808518,yes,,,,,,,,,,no,,,,,,
1.56994684057053,43.4908706062351,117808524,yes,,,,,,,,,,,,,,,,
1.57024955283917,43.4910125887891,117808545,yes,,,,,,,,,,,,,,,,
1.57084409963745,43.4908941073196,117808510,yes,,,,,,,,,,,,,,,,
1.57050292051428,43.4912085967857,117808544,yes,,,,,,,,,,,,,,,,
1.57068870083098,43.4913553116537,117808542,yes,,,,,,,,,,,,,,,,
1.56972951499816,43.4915450003619,117955204,detached,11,,,,,1,hipped,2,Place Sol du Planties,,31450,,,,,
1.57054403685606,43.4914758963201,117808561,yes,,,,,,,,,,no,,,,,,
1.57057740001141,43.4915039075777,117808582,yes,,,,,,,,,,,,,,,,
1.57090069276325,43.4914571017672,117808517,yes,,,,,,,,,,no,,,,,,
1.57099070942465,43.4915367012807,117808536,house,,,,,,,,,,,,,,,,
1.57079810099519,43.4916743816832,117808581,yes,,,,,,,,,,,,,,,,
1.57127520321115,43.4857318940164,117617443,yes,,,,,,,,,,,,,,,,
1.571309,43.4857759,117617433,yes,,,,,,,,,,no,,,,,,
1.57160730777353,43.4858502016811,117617309,yes,,,,,,,,,,,,,,,,
1.5716905,43.4857779,117617437,yes,,,,,,,,,,no,,,,,,
1.57179477446121,43.4859039021276,117617365,yes,,,,,,,,,,no,,,,,,
1.57128754786007,43.4861168999503,117617436,yes,,,,,,,,,,,,,,,,
1.5715406,43.4860864,117617413,yes,,,,,,,,,,,,,,,,
1.5714933,43.4862152,117617410,yes,,,,,,,,,,no,,,,,,
1.57159434470071,43.4861847039858,117617288,yes,,,,,,,,,,no,,,,,,
1.57158647470183,43.4862231948889,117617317,yes,,,,,,,,,,,,,,,,
1.57172105634778,43.4862423196893,117617417,yes,,,,,,,,,,no,,,,,,
1.57168289234781,43.4862816954894,117617375,yes,,,,,,,,,,,,,,,,
1.57127269520743,43.4863791999336,117617421,yes,,,,,,,,,,,,,,,,
1.5716693,43.4863352,117617280,yes,,,,,,,,,,no,,,,,,
1.57156685530175,43.48661039706,117617361,yes,,,,,,,,,,,,,,,,
1.57172710210487,43.4866325998597,117617318,yes,,,,,,,,,,,,,,,,
1.57178072492226,43.485972245669,117617329,yes,,,,,,,,,,,,,,,,
1.5717427,43.4859979,117617292,yes,,,,,,,,,,no,,,,,,
1.57187149007791,43.486027450898,117617279,yes,,,,,,,,,,,,,,,,
1.57183937328423,43.4860534008015,117617282,yes,,,,,,,,,,no,,,,,,
1.57192805794805,43.4859978977074,117617386,yes,,,,,,,,,,no,,,,,,
1.57205999661929,43.4860820069112,117617322,yes,,,,,,,,,,,,,,,,
1.57203615590771,43.4861080061654,117617351,yes,,,,,,,,,,no,,,,,,
1.572083,43.486031,117617360,yes,,,,,,,,,,no,,,,,,
1.57212190096728,43.4861235999799,117617408,yes,,,,,,,,,,no,,,,,,
1.57216476378707,43.4861802968395,117617441,yes,,,,,,,,,,no,,,,,,
1.57224628421521,43.4861729308283,117617429,yes,,,,,,,,,,,,,,,,
1.57225115598212,43.4861258534741,117617348,yes,,,,,,,,,,no,,,,,,
1.5718344806793,43.4863720060134,117617438,yes,,,,,,,,,,,,,,,,
1.57179943391412,43.4864047514621,117617321,yes,,,,,,,,,,no,,,,,,
1.5719214,43.4864265,117617402,yes,,,,,,,,,,,,,,,,
1.57195455946669,43.486444996422,117617289,yes,,,,,,,,,,,,,,,,
1.57182729664978,43.4864920954026,117617285,yes,,,,,,,,,,no,,,,,,
1.57186792735933,43.4865265955193,117617304,yes,,,,,,,,,,,,,,,,
1.57180314927029,43.4865801022273,117617364,yes,,,,,,,,,,no,,,,,,
1.5717791,43.4866021,117617332,yes,,,,,,,,,,no,,,,,,
1.57219035546344,43.486575803157,117617310,yes,,,,,,,,,,,,,,,,
1.5722225,43.4865948,117617399,yes,,,,,,,,,,,,,,,,
1.5725203,43.4862689,117617293,yes,,,,,,,,,,no,,,,,,
1.57249695823396,43.4863194023202,117617357,yes,,,,,,,,,,,,,,,,
1.5724733,43.4863459,117617412,yes,,,,,,,,,,no,,,,,,
1.5725588,43.4863614,117617414,yes,,,,,,,,,,no,,,,,,
1.5726893,43.4863629,117617445,yes,,,,,,,,,,no,,,,,,
1.5726022354489,43.4864177441871,117617334,yes,,,,,,,,,,no,,,,,,
1.5726328038907,43.4863918995056,117617359,yes,,,,,,,,,,,,,,,,
1.5727417,43.4865465,117617377,yes,,,,,,,,,,no,,,,,,
1.57279197423196,43.4864694963003,117617372,yes,,,,,,,,,,no,,,,,,
1.57276412148373,43.4865194915367,117617370,yes,,,,,,,,,,,,,,,,
1.57283977801285,43.4866000065468,117617439,yes,,,,,,,,,,no,,,,,,
1.57287662196719,43.4865690028891,117617306,yes,,,,,,,,,,,,,,,,
1.57295267714218,43.4865400507448,117617390,yes,,,,,,,,,,no,,,,,,
1.57437732220825,43.4845360029947,117767886,yes,,,,,,,,,,no,,,,,,
1.5742455,43.484625,117767880,yes,,,,,,,,,,no,,,,,,
1.57436164852459,43.4846272796157,117767883,yes,,,,,,,,,,,,,,,,
1.574226,43.485185,117767884,yes,,,,,,,,,,,,,,,,
1.57497624117112,43.4851514966457,117767887,yes,,,,,,,,,,no,,,,,,
1.5747357195482,43.4852849986636,117767881,yes,,,,,,,,,,,,,,,,
1.5711267491813,43.4866759991897,117617316,yes,,,,,,,,,,,,,,,,
1.57105404535155,43.4869134403176,117617356,yes,,,,,,,,,,no,,,,,,
1.57105649431271,43.4869551539227,117617430,detached,,,,,,,,,,,,,,,,
1.57120536693393,43.4869255969845,117617290,yes,,,,,,,,,,no,,,,,,
1.57119771269517,43.4869543691338,117617300,yes,,,,,,,,,,,,,,,,
1.57137899800739,43.4868647000672,117617398,yes,,,,,,,,,,no,,,,,,
1.57135591944892,43.4869626881464,117617367,yes,,,,,,,,,,no,,,,,,
1.57154043976425,43.4866338988191,117617307,yes,,,,,,,,,,,,,,,,
1.57147586312725,43.4867767567562,117617323,yes,,,,,,,,,,no,,,,,,
1.57168398106173,43.4867023523176,117617407,yes,,,,,,,,,,no,,,,,,
1.57171184194633,43.4866837226146,117617286,yes,,,,,,,,,,no,,,,,,
1.57162345654248,43.4867271566722,117617298,yes,,,,,,,,,,,,,,,,
1.5715661,43.4867826,117617339,yes,,,,,,,,,,no,,,,,,
1.57158833768133,43.4867621036659,117617416,yes,,,,,,,,,,no,,,,,,
1.57167877328467,43.4867425953372,117617301,yes,,,,,,,,,,no,,,,,,
1.57150848602911,43.4868238505482,117617294,yes,,,,,,,,,,,,,,,,
1.57155990719034,43.4868551941532,117617353,yes,,,,,,,,,,no,,,,,,
1.57141727083568,43.4869131006466,117617336,yes,,,,,,,,,,,,,,,,
1.57148474904065,43.4869294462419,117617303,yes,,,,,,,,,,no,,,,,,
1.5712136,43.4870246,117617308,yes,,,,,,,,,,no,,,,,,
1.5712826572602,43.4869917748838,117617333,yes,,,,,,,,,,no,,,,,,
1.57159476790933,43.4871269223902,183778386,yes,,,,,,,,,,no,,,,,,
1.57164986006806,43.4871083980613,183778406,yes,,,,,,,,,,,,,,,,
1.57146580456602,43.4871729834795,183778421,yes,,,,,,,,,,no,,,,,,
1.57148101558683,43.4872769003944,183778390,yes,,,,,,,,,,no,,,,,,
1.5717597308383,43.4866691101941,117617394,yes,,,,,,,,,,no,,,,,,
1.57210997530489,43.4866708171259,117617425,yes,,,,,,,,,,,,,,,,
1.57215780335021,43.4866893045974,117617284,yes,,,,,,,,,,no,,,,,,
1.57227754620315,43.4866687999335,117617338,yes,,,,,,,,,,no,,,,,,
1.5723122193207,43.4866355939866,117617409,yes,,,,,,,,,,,,,,,,
1.57240597478779,43.4867329031605,117617342,yes,,,,,,,,,,no,,,,,,
1.572134424847,43.4870400401573,117617299,yes,,,,,,,,,,,,,,,,
1.57116036225609,43.4873438974178,117696116,detached,,,,,,,,,,,,,,,,
1.57115948565111,43.4875335312358,117696049,detached,,,,,,,,,,,,,,,,
1.57110291293712,43.4876508209757,117696104,garage,,,,,,,,,,,,,,,,
1.57159264832783,43.4873960861561,117696120,detached,,,,,,,,,,,,,,,,
1.5716847,43.4873952,117695982,yes,,,,,,,,,,no,,,,,,
1.57146217570331,43.4874957004536,117696000,detached,,,,,,,,,,,,,,,,
1.57129175729144,43.4879118807065,117696132,detached,,,,,,,,,,,,,,,,
1.57139751528829,43.4877384043778,117696125,detached,,,,,,,,,,,,,,,,
1.57166449988434,43.4877445936702,183778400,yes,,,,,,,,,,no,,,,,,
1.57169999609862,43.4877276023256,183778404,yes,,,,,,,,,,,,,,,,
1.57149559187889,43.4879595980213,117696083,yes,,,,,,,,,,,,,,,,
1.57172818981128,43.4879290992671,117695987,yes,,,,,,,,,,,,,,,,
1.57240495436195,43.4873717915103,117696124,yes,,,,,,,,,,,,,,,,
1.57234540285119,43.4874506692144,117696134,yes,,,,,,,,,,,,,,,,
1.57238605122325,43.4874678918459,117696099,yes,,,,,,,,,,no,,,,,,
1.57224337777164,43.4875879992011,117696123,yes,,,,,,,,,,,,,,,,
1.57229829940616,43.4875729936265,117696131,yes,,,,,,,,,,no,,,,,,
1.5723407827397,43.4876539927482,117696071,yes,,,,,,,,,,no,,,,,,
1.57229272218479,43.4876819332978,117696007,yes,,,,,,,,,,,,,,,,
1.57235396886206,43.487778113219,117696127,yes,,,,,,,,,,,,,,,,
1.57226152838609,43.4880094026609,117696078,yes,,,,,,,,,,,,,,,,
1.5723725,43.4879784,117696027,yes,,,,,,,,,,,,,,,,
1.5723883,43.488005,117696035,yes,,,,,,,,,,no,,,,,,
1.5724793489668,43.4867039040163,117617362,yes,,,,,,,,,,,,,,,,
1.57251633264994,43.4866728719354,117617420,yes,,,,,,,,,,no,,,,,,
1.57258961337346,43.4867710302096,117617383,yes,,,,,,,,,,,,,,,,
1.572624,43.4867479,117617331,yes,,,,,,,,,,no,,,,,,
1.5726075,43.4868264,117617312,yes,,,,,,,,,,no,,,,,,
1.57284417440964,43.4868421644919,117617404,yes,,,,,,,,,,no,,,,,,
1.57283902883505,43.4868865992454,117617325,yes,,,,,,,,,,,,,,,,
1.5724604028512,43.4873006692144,117696136,yes,,,,,,,,,,,,,,,,
1.57250105122325,43.4873178918459,117696110,yes,,,,,,,,,,no,,,,,,
1.57301564413532,43.4870551549542,117617326,yes,,,,,,,,,,no,,,,,,
1.57310454946515,43.4870547004725,117617358,yes,,,,,,,,,,,,,,,,
1.57312394082315,43.4866763005989,117617314,yes,,,,,,,,,,,,,,,,
1.5732984,43.4867844,117617340,yes,,,,,,,,,,no,,,,,,
1.5734019,43.4868149,117617311,yes,,,,,,,,,,,,,,,,
1.5737411,43.4867992,117617283,yes,,,,,,,,,,no,,,,,,
1.5736927488198,43.4868553005467,117617378,yes,,,,,,,,,,,,,,,,
1.573456,43.4871143,117617295,yes,,,,,,,,,,no,,,,,,
1.57346804495565,43.4871657954137,117617302,yes,,,,,,,,,,,,,,,,
1.57244205122325,43.4873958918459,117695992,yes,,,,,,,,,,no,,,,,,
1.5726699,43.4873942,117696066,yes,,,,,,,,,,no,,,,,,
1.57272191646333,43.487382611879,117696003,yes,,,,,,,,,,,,,,,,
1.57271329093764,43.4874771929304,117696012,yes,,,,,,,,,,no,,,,,,
1.57276547062482,43.4874655182113,117696122,yes,,,,,,,,,,,,,,,,
1.57281250906236,43.4875432070696,117696079,yes,,,,,,,,,,no,,,,,,
1.57286438965372,43.4875310518974,117696080,yes,,,,,,,,,,,,,,,,
1.57289814687186,43.4876122386649,117695980,yes,,,,,,,,,,,,,,,,
1.5728534,43.4876212,117696111,yes,,,,,,,,,,no,,,,,,
1.57248305200243,43.4879474049368,117696133,yes,,,,,,,,,,,,,,,,
1.5724995,43.4879739,117696076,yes,,,,,,,,,,no,,,,,,
1.57259088413322,43.4879113961876,117696018,yes,,,,,,,,,,,,,,,,
1.57260502317536,43.4879449302338,117696074,yes,,,,,,,,,,no,,,,,,
1.57290926498707,43.4878151770561,117696126,yes,,,,,,,,,,,,,,,,
1.57301595405702,43.4877811985442,117696128,yes,,,,,,,,,,,,,,,,
1.5730285,43.4878147,117696135,yes,,,,,,,,,,no,,,,,,
1.572837,43.4878482,117696070,yes,,,,,,,,,,no,,,,,,
1.57292748094329,43.4878430378198,117696106,yes,,,,,,,,,,no,,,,,,
1.57329930743899,43.4873537005185,117617313,yes,,,,,,,,,,,,,,,,
1.57371757321777,43.4875367689913,117617442,yes,,,,,,,,,,,,,,,,
1.57377289330643,43.4875583016098,117617355,yes,,,,,,,,,,no,,,,,,
1.57323432109271,43.4877101930321,117696089,yes,,,,,,,,,,,,,,,,
1.57312854485617,43.4877557042263,117696109,yes,,,,,,,,,,,,,,,,
1.57314222617644,43.4877830926047,117696130,yes,,,,,,,,,,no,,,,,,
1.57325455141149,43.4877522322208,117696105,yes,,,,,,,,,,no,,,,,,
1.57334162936631,43.4876716726111,117696065,yes,,,,,,,,,,,,,,,,
1.57336149429965,43.4877132010792,117696107,yes,,,,,,,,,,no,,,,,,
1.57342359600611,43.4879784042259,117696085,yes,,,,,,,,,,no,,,,,,
1.5735172875029,43.4879449054207,117695994,yes,,,,,,,,,,,,,,,,
1.57374147371404,43.4878750831242,117696121,yes,,,,,,,,,,,,,,,,
1.57134830103857,43.488015094579,117696072,apartments,,,,,,,,,,,,,,,,
1.5713090020081,43.4882906522525,117696097,yes,,,,,,,,,,,,,,,,
1.5713909,43.4881109,117696067,yes,,,,,,,,,,no,,,,,,
1.57151416485964,43.4881142496426,117696058,yes,,,,,,,,,,,,,,,,
1.57157471557794,43.4880328967666,117696103,yes,,,,,,,,,,no,,,,,,
1.57171135667207,43.4882375988104,117696137,yes,,,,,,,,,,,,,,,,
1.57111787302055,43.4884302213345,117696108,yes,,,,,,,,,,,,,,,,
1.57125908201049,43.4883942014772,117696041,yes,,,,,,,,,,,,,,,,
1.57146248391651,43.4883838990263,117696113,yes,,,,,,,,,,,,,,,,
1.57191930245211,43.4880744000795,117696034,yes,,,,,,,,,,,,,,,,
1.57203258521161,43.4880492940377,117696069,yes,,,,,,,,,,,,,,,,
1.57204907696327,43.4880758968346,117696056,yes,,,,,,,,,,no,,,,,,
1.57193438828032,43.4881076808765,117696112,yes,,,,,,,,,,no,,,,,,
1.57174787928815,43.4882665971292,117696025,yes,,,,,,,,,,no,,,,,,
1.57214051727715,43.4880184321123,117696017,yes,,,,,,,,,,,,,,,,
1.57215297682463,43.4880468697662,117695979,yes,,,,,,,,,,no,,,,,,
1.5722765177979,43.4880359313131,117696073,yes,,,,,,,,,,no,,,,,,
1.57225189812277,43.4883300001096,117696004,yes,,,,,,,,,,,,,,,,
1.57188637212987,43.4885905213409,183778407,yes,,,,,,,,,,no,,,,,,
1.57195974554854,43.4885594915558,183778380,yes,,,,,,,,,,,,,,,,
1.5715164419879,43.4887129001728,117696075,yes,,,,,,,,,,no,,,,,,
1.571488579334,43.4888061645504,117696093,yes,,,,,,,,,,,,,,,,
1.57160953251441,43.4890381979793,117695989,yes,,,,,,,,,,,,,,,,
1.57194803480941,43.4891110198838,117696068,yes,,,,,,,,,,no,,,,,,
1.57190955430957,43.4891557518031,117696102,yes,,,,,,,,,,,,,,,,
1.57187710577632,43.4893671296886,749932108,house,,,,,,,,,,,,,,,,
1.57216351527083,43.4890960818885,183778415,yes,,,,,,,,,,no,,,,,,
1.57221086582061,43.4891398074193,183778417,yes,,,,,,,,,,,,,,,,
1.5722922,43.4891173,183778396,yes,,,,,,,,,,no,,,,,,
1.57268905540577,43.4881836001863,117695995,yes,,,,,,,,,,no,,,,,,
1.57273712523013,43.4882460134946,117696011,yes,,,,,,,,,,,,,,,,
1.57259412186208,43.488274102262,117696077,yes,,,,,,,,,,,,,,,,
1.57269771299912,43.4883500883367,117696026,yes,,,,,,,,,,,,,,,,
1.57256184696355,43.4886243958985,183778393,yes,,,,,,,,,,,,,,,,
1.57330554404081,43.4881274012676,117696062,yes,,,,,,,,,,,,,,,,
1.57344080781002,43.4882108990056,117696046,yes,,,,,,,,,,no,,,,,,
1.57340999908072,43.4882508403037,117696008,yes,,,,,,,,,,,,,,,,
1.57350816787847,43.4880674019415,117696119,yes,,,,,,,,,,,,,,,,
1.57351636374229,43.4881179018758,117695985,yes,,,,,,,,,,,,,,,,
1.5737635877352,43.4880891261848,117696114,yes,,,,,,,,,,,,,,,,
1.57351586039075,43.4884387164551,391911352,yes,,,,,,,,,,,,,,,,
1.57243817767184,43.4888542963702,117696084,yes,,,,,,,,,,,,,,,,
1.57297298873665,43.4887140909485,117696118,yes,,,,,,,,,,,,,,,,
1.57277518717185,43.48887665479,117695999,yes,,,,,,,,,,,,,,,,
1.57242266381401,43.4893719503835,749619763,house,,,,,,,,,,,,,,,,
1.57252676979147,43.4893210146654,749619764,house,,,,,,,,,,,,,,,,
1.57278230298569,43.489090628018,391911349,yes,,,,,,,,,,,,,,,,
1.57294780455153,43.4893703915416,391911428,yes,,,,,,,,,,,,,,,,
1.57308035068141,43.4893299082076,391911345,yes,,,,,,,,,,,,,,,,
1.57318435933827,43.4890564410538,391911409,yes,,,,,,,,,,,,,,,,
1.573503,43.4887479,391911359,yes,,,,,,,,,,no,,,,,,
1.57349304301596,43.4887844739802,391911348,yes,,,,,,,,,,,,,,,,
1.5735940546617,43.488791887523,391911404,yes,,,,,,,,,,no,,,,,,
1.57372067642172,43.4889119058904,391911382,yes,,,,,,,,,,,,,,,,
1.57337956156716,43.4892098715194,391911364,yes,,,,,,,,,,no,,,,,,
1.57341510698382,43.4892566434792,391911350,yes,,,,,,,,,,,,,,,,
1.57356649198966,43.4890602061591,391911357,yes,,,,,,,,,,no,,,,,,
1.57356107331662,43.4891059180716,391911417,yes,,,,,,,,,,,,,,,,
1.57359023373531,43.489147714224,391911392,yes,,,,,,,,,,no,,,,,,
1.57345943271934,43.4892842078531,391911375,yes,,,,,,,,,,no,,,,,,
1.57409498336891,43.4868676200147,117617297,yes,,,,,,,,,,no,,,,,,
1.57400774071266,43.486893090213,117617343,yes,,,,,,,,,,,,,,,,
1.57430683975174,43.4869811678659,117617350,yes,,,,,,,,,,,,,,,,
1.57387125675691,43.4872195876525,117617328,yes,,,,,,,,,,no,,,,,,
1.57396218755023,43.4871841077447,117617281,yes,,,,,,,,,,no,,,,,,
1.57397286662336,43.4872208474223,117617397,yes,,,,,,,,,,,,,,,,
1.57427976526812,43.4870270570105,117617330,yes,,,,,,,,,,no,,,,,,
1.5744909,43.4871179,117617305,yes,,,,,,,,,,,,,,,,
1.57469282028975,43.48726377855,117617335,yes,,,,,,,,,,no,,,,,,
1.57421784477352,43.4874299139081,117617324,yes,,,,,,,,,,,,,,,,
1.57401525503694,43.487845340321,117696117,yes,,,,,,,,,,,,,,,,
1.57428170375765,43.4877520853853,117696081,yes,,,,,,,,,,no,,,,,,
1.57463043948845,43.4873262735561,117617320,yes,,,,,,,,,,,,,,,,
1.57488097234172,43.4876579506707,391911384,house,,,,,,,,,,no,,,,,,
1.57480908035042,43.4877279469317,391911388,house,,,,,,,,,,no,,,,,,
1.57486847079692,43.4877229652679,391911353,yes,,,,,,,,,,,,,,,,
1.57482492978111,43.4879938110423,391911378,house,,,,,,,,,,no,,,,,,
1.57491150463818,43.4879936929503,391911347,yes,,,,,,,,,,,,,,,,
1.5759172908478,43.4873042481865,122426450,yes,,,,,,,,,,,,,,,,
1.57551109569707,43.4876038720903,122426447,yes,,,,,,,,,,no,,,,,,
1.57579133456304,43.487388480149,122426446,yes,,,,,,,,,,no,,,,,,
1.57553080766467,43.487656479625,122426449,yes,,,,,,,,,,,,,,,,
1.57389768749218,43.4880897142168,117696052,yes,,,,,,,,,,,,,,,,
1.57443803608153,43.488051402061,391911361,yes,,,,,,,,,,,,,,,,
1.57438583832161,43.4881134008986,391911377,yes,,,,,,,,,,no,,,,,,
1.57435618698281,43.4881489006323,391911368,yes,,,,,,,,,,,,,,,,
1.57417457536999,43.4883149017626,391911335,yes,,,,,,,,,,,,,,,,
1.57383598041951,43.4885354062542,391911402,yes,,,,,,,,,,,,,,,,
1.57406680547538,43.4885188989259,391911367,yes,,,,,,,,,,no,,,,,,
1.57399933259797,43.4885593990376,391911423,yes,,,,,,,,,,,,,,,,
1.57450674633577,43.4883578927823,391911395,service,,,Enedis,street_cabinet,substation,,,,,,,,,minor_distribution,"20000;400",power
1.57431752890988,43.4887069015688,391911413,yes,,,,,,,,,,,,,,,,
1.57419142367324,43.4888707228694,391911408,yes,,,,,,,,,,,,,,,,
1.57402740167551,43.4890548952286,391911406,yes,,,,,,,,,,,,,,,,
1.57381988939199,43.4892168025892,391911412,yes,,,,,,,,,,no,,,,,,
1.57386565719481,43.4892432395731,391911338,yes,,,,,,,,,,,,,,,,
1.57394573222636,43.4892287453102,391911391,yes,,,,,,,,,,no,,,,,,
1.57450755663896,43.4889822040926,122426432,yes,,,,,,,,,,,,,,,,
1.5749821004194,43.4887783204325,122426455,yes,,,,,,,,,,,,,,,,
1.57503553960669,43.4887057012715,122426431,yes,,,,,,,,,,no,,,,,,
